"chr"	"pos"
"2258"	"ch06"	"37571860.07"
"2259"	"ch06"	"37578224.83"
"2260"	"ch06"	"37838311.9"
"2261"	"ch06"	"37845597.14"
"2262"	"ch06"	"37961594.44"
"2263"	"ch06"	"37976811.87"
"2264"	"ch06"	"37991618.28"
"2265"	"ch06"	"38006554.09"
"2266"	"ch06"	"38021481.11"
"2267"	"ch06"	"38098178.67"
"2268"	"ch06"	"38113625.21"
"2269"	"ch06"	"38129069.03"
"2270"	"ch06"	"38144132.63"
"2271"	"ch06"	"38159194.6"
"2272"	"ch06"	"38174234.35"
"2273"	"ch06"	"38194416.03"
"2274"	"ch06"	"38440020.26"
"2275"	"ch06"	"38464637.32"
"2276"	"ch06"	"38806905.44"
"2277"	"ch06"	"38831271.71"
"2278"	"ch06"	"38928968.48"
"2279"	"ch06"	"38952708.58"
"2280"	"ch06"	"39000207.08"
"2281"	"ch06"	"39024162.53"
"2282"	"ch06"	"39300064.6"
"2283"	"ch06"	"39322155.97"
"2284"	"ch06"	"39366338.67"
"2285"	"ch06"	"39388497.93"
"2286"	"ch06"	"39410613.54"
"2287"	"ch06"	"39543559.66"
"2288"	"ch06"	"39565898.89"
"2289"	"ch06"	"39588226.18"
"2290"	"ch06"	"40297683.87"
"2291"	"ch06"	"40312220.4"
"2292"	"ch06"	"40460168.4"
"2293"	"ch06"	"40465385.71"
"2294"	"ch06"	"40475813.94"
"2295"	"ch06"	"40481026.5"
"2296"	"ch06"	"40496916.67"
"2297"	"ch06"	"40502240.91"
"2298"	"ch06"	"40517988.54"
"2299"	"ch06"	"40523171.26"
"2300"	"ch06"	"40630108.86"
"2301"	"ch06"	"40635857.47"
"2302"	"ch06"	"40725895.81"
"2303"	"ch06"	"40730785.07"
"2304"	"ch06"	"40808653.48"
"2305"	"ch06"	"40812403.57"
"2306"	"ch06"	"40943234.04"
"2307"	"ch06"	"40946995.71"
"2308"	"ch06"	"41030412.2"
"2309"	"ch06"	"41034981.01"
"2310"	"ch06"	"41079121.83"
"2311"	"ch06"	"41083272.1"
"2312"	"ch06"	"41187348.13"
"2313"	"ch06"	"41191728.82"
"2314"	"ch06"	"41392530.1"
"2315"	"ch06"	"41397552.29"
"2316"	"ch06"	"41452535.46"
"2317"	"ch06"	"41456373.76"
"2318"	"ch06"	"41467879.88"
"2319"	"ch06"	"41471703.68"
"2320"	"ch06"	"41496269.01"
"2321"	"ch06"	"41500568.29"
"2322"	"ch06"	"41504878.73"
"2323"	"ch06"	"41535843.04"
"2324"	"ch06"	"41540280.36"
"2325"	"ch06"	"41698169.17"
"2326"	"ch06"	"41702548.01"
"2327"	"ch06"	"41767990.12"
"2328"	"ch06"	"41771810.05"
"2329"	"ch06"	"41775655.29"
"2330"	"ch06"	"41779517.05"
"2331"	"ch06"	"41831801.04"
"2332"	"ch06"	"41836241.44"
"2333"	"ch06"	"41930018.42"
"2334"	"ch06"	"41934015.69"
"2335"	"ch06"	"41972676.2"
"2336"	"ch06"	"41976896.09"
"2337"	"ch06"	"42239554.92"
"2338"	"ch06"	"42244631.55"
"2339"	"ch06"	"42249544.08"
"2340"	"ch06"	"42267128.76"
"2341"	"ch06"	"42271323.22"
"2342"	"ch06"	"42381034.05"
"2343"	"ch06"	"42385488.9"
"2344"	"ch06"	"42616254.71"
"2345"	"ch06"	"42619646.98"
"2346"	"ch06"	"42633512.3"
"2347"	"ch06"	"42636989.71"
"2348"	"ch06"	"42658817.92"
"2349"	"ch06"	"42662563.95"
"2350"	"ch06"	"42666313.34"
"2351"	"ch06"	"42670074.77"
"2352"	"ch06"	"42830224.7"
"2353"	"ch06"	"42833980.31"
"2354"	"ch06"	"42915396.57"
"2355"	"ch06"	"42919251.04"
"2356"	"ch06"	"42949882.08"
"2357"	"ch06"	"42953887.18"
"2358"	"ch06"	"42957960.62"
"2359"	"ch06"	"42962049.94"
"2360"	"ch06"	"42966006.03"
"2361"	"ch06"	"43039989.61"
"2362"	"ch06"	"43043824.46"
"2363"	"ch06"	"43067804.46"
"2364"	"ch06"	"43071757.93"
"2365"	"ch06"	"43189852.14"
"2366"	"ch06"	"43195599.48"
"2367"	"ch06"	"43201352.98"
"2368"	"ch06"	"43207333.43"
"2369"	"ch06"	"43488106.35"
"2370"	"ch06"	"43495022.57"
"2371"	"ch06"	"43501903.72"
"2372"	"ch06"	"43529608.72"
"2373"	"ch06"	"43536515.97"
"2374"	"ch06"	"43748572.53"
"2375"	"ch06"	"43754994.91"
"2376"	"ch06"	"43778997.47"
"2377"	"ch06"	"43785000.38"
"2378"	"ch06"	"44151465.05"
"2379"	"ch06"	"44157186.26"
"2380"	"ch06"	"44690303.7"
"2381"	"ch06"	"44698418.26"
"2382"	"ch06"	"44794896.57"
"2383"	"ch06"	"44801604.07"
"2384"	"ch06"	"44854996.66"
"2385"	"ch06"	"44861601.1"
"2386"	"ch06"	"44908706.12"
"2387"	"ch06"	"44915595.6"
"2388"	"ch06"	"44936542.68"
"2389"	"ch06"	"44943544.82"
"2390"	"ch06"	"44950511.33"
"2391"	"ch06"	"44957514.95"
"2392"	"ch06"	"45242340.36"
"2393"	"ch06"	"45246457.73"
"2394"	"ch06"	"45326612.72"
"2395"	"ch06"	"45331575.13"
"2396"	"ch06"	"45356393.44"
"2397"	"ch06"	"45361445.47"
"2398"	"ch06"	"45371545"
"2399"	"ch06"	"45376748.29"
"2400"	"ch06"	"45683951.44"
"2401"	"ch06"	"45689174.56"
"2402"	"ch06"	"45793125.2"
"2403"	"ch06"	"45798380.51"
"2404"	"ch06"	"45834076.84"
"2405"	"ch06"	"45838563.12"
"2406"	"ch06"	"45890447.93"
"2407"	"ch06"	"45895362.98"
"2408"	"ch06"	"46088165.34"
"2409"	"ch06"	"46092244.21"
"2410"	"ch06"	"46145306.35"
"2411"	"ch06"	"46148623.01"
"2412"	"ch06"	"46161660.59"
"2413"	"ch06"	"46164857.63"
"2414"	"ch06"	"46177680"
"2415"	"ch06"	"46180888.45"
"2416"	"ch06"	"46231968.25"
"2417"	"ch06"	"46235100.97"
"2418"	"ch06"	"46453765.4"
"2419"	"ch06"	"46457647.97"
"2420"	"ch06"	"46465356.49"
"2421"	"ch06"	"46469235.22"
"2422"	"ch06"	"46948706.61"
"2423"	"ch07"	"215386.13"
"2424"	"ch07"	"533578.59"
"2425"	"ch07"	"536711.41"
"2426"	"ch07"	"555305.8"
"2427"	"ch07"	"558652.67"
"2428"	"ch07"	"594282.33"
"2429"	"ch07"	"597501.21"
"2430"	"ch07"	"705820.95"
"2431"	"ch07"	"709882.05"
"2432"	"ch07"	"862837.71"
"2433"	"ch07"	"866969.74"
"2434"	"ch07"	"884950.03"
"2435"	"ch07"	"889575.25"
"2436"	"ch07"	"894132.8"
"2437"	"ch07"	"898686.25"
"2438"	"ch07"	"958443.41"
"2439"	"ch07"	"963710.71"
"2440"	"ch07"	"1016681.97"
"2441"	"ch07"	"1022131.05"
"2442"	"ch07"	"1043838.09"
"2443"	"ch07"	"1049253.94"
"2444"	"ch07"	"1115548.19"
"2445"	"ch07"	"1121001.02"
"2446"	"ch07"	"1134126.2"
"2447"	"ch07"	"1140403.01"
"2448"	"ch07"	"1146728.03"
"2449"	"ch07"	"1153053.66"
"2450"	"ch07"	"1218772.26"
"2451"	"ch07"	"1224860.99"
"2452"	"ch07"	"1243037.29"
"2453"	"ch07"	"1249093.93"
"2454"	"ch07"	"1427384.83"
"2455"	"ch07"	"1433183.45"
"2456"	"ch07"	"1438493.6"
"2457"	"ch07"	"1520172.85"
"2458"	"ch07"	"1525242.17"
"2459"	"ch07"	"1530309.39"
"2460"	"ch07"	"1535373.7"
"2461"	"ch07"	"1691651.2"
"2462"	"ch07"	"1694857.08"
"2463"	"ch07"	"1698062.78"
"2464"	"ch07"	"1701322.9"
"2465"	"ch07"	"1704596.56"
"2466"	"ch07"	"1722244.31"
"2467"	"ch07"	"1725119.56"
"2468"	"ch07"	"1822579.79"
"2469"	"ch07"	"1826381.44"
"2470"	"ch07"	"1845357.09"
"2471"	"ch07"	"1849146.09"
"2472"	"ch07"	"1879533.37"
"2473"	"ch07"	"1883263.08"
"2474"	"ch07"	"1939276.55"
"2475"	"ch07"	"1942429.69"
"2476"	"ch07"	"1967456.21"
"2477"	"ch07"	"1970573.45"
"2478"	"ch07"	"2031468.22"
"2479"	"ch07"	"2033945.5"
"2480"	"ch07"	"2171598.56"
"2481"	"ch07"	"2174071.12"
"2482"	"ch07"	"2271393.43"
"2483"	"ch07"	"2275112.45"
"2484"	"ch07"	"2278831.03"
"2485"	"ch07"	"2282554.39"
"2486"	"ch07"	"2294891.33"
"2487"	"ch07"	"2299101.51"
"2488"	"ch07"	"2333276.61"
"2489"	"ch07"	"2337807.97"
"2490"	"ch07"	"2355265.44"
"2491"	"ch07"	"2359240.96"
"2492"	"ch07"	"2376884.36"
"2493"	"ch07"	"2381487.33"
"2494"	"ch07"	"2386511.01"
"2495"	"ch07"	"2652435.57"
"2496"	"ch07"	"2658306.01"
"2497"	"ch07"	"2754171.37"
"2498"	"ch07"	"2759992.16"
"2499"	"ch07"	"2884406.19"
"2500"	"ch07"	"2889722.64"
"2501"	"ch07"	"2965018.39"
"2502"	"ch07"	"2969068.8"
"2503"	"ch07"	"2972986.45"
"2504"	"ch07"	"2976887.11"
"2505"	"ch07"	"2980763.32"
"2506"	"ch07"	"2984619.93"
"2507"	"ch07"	"2988478.03"
"2508"	"ch07"	"2991793.53"
"2509"	"ch07"	"2995107.03"
"2510"	"ch07"	"3090173.47"
"2511"	"ch07"	"3092857.66"
"2512"	"ch07"	"3095540.58"
"2513"	"ch07"	"3113116.48"
"2514"	"ch07"	"3115417.95"
"2515"	"ch07"	"3273658.6"
"2516"	"ch07"	"3279347.29"
"2517"	"ch07"	"3302404.19"
"2518"	"ch07"	"3308236.14"
"2519"	"ch07"	"3314128.19"
"2520"	"ch07"	"3326002.99"
"2521"	"ch07"	"3331654.19"
"2522"	"ch07"	"3337313.82"
"2523"	"ch07"	"3342983.1"
"2524"	"ch07"	"3354319.61"
"2525"	"ch07"	"3360028.35"
"2526"	"ch07"	"3457630.34"
"2527"	"ch07"	"3464194.59"
"2528"	"ch07"	"3470774.48"
"2529"	"ch07"	"3503663.99"
"2530"	"ch07"	"3510158.87"
"2531"	"ch07"	"3523537.11"
"2532"	"ch07"	"3530439.9"
"2533"	"ch07"	"3551182.79"
"2534"	"ch07"	"3558087.42"
"2535"	"ch07"	"3564993.9"
"2536"	"ch07"	"3851397.61"
"2537"	"ch07"	"3863133.31"
"2538"	"ch07"	"3874864.93"
"2539"	"ch07"	"3886514.77"
"2540"	"ch07"	"3898166.17"
"2541"	"ch07"	"3921433.71"
"2542"	"ch07"	"3933063.83"
"2543"	"ch07"	"4026506.41"
"2544"	"ch07"	"4036620.43"
"2545"	"ch07"	"4046732.77"
"2546"	"ch07"	"4057517.45"
"2547"	"ch07"	"4079276.26"
"2548"	"ch07"	"4090250.35"
"2549"	"ch07"	"4114169.31"
"2550"	"ch07"	"4126885.46"
"2551"	"ch07"	"4139627.63"
"2552"	"ch07"	"4152389.03"
"2553"	"ch07"	"4179764.21"
"2554"	"ch07"	"4194132.71"
"2555"	"ch07"	"4208445.93"
"2556"	"ch07"	"4228366.04"
"2557"	"ch07"	"4252633.48"
"2558"	"ch07"	"4276901.75"
"2559"	"ch07"	"4301163.21"
"2560"	"ch07"	"4404329.22"
"2561"	"ch07"	"4431775.46"
"2562"	"ch07"	"5110791.27"
"2563"	"ch07"	"5142659.25"
"2564"	"ch07"	"5174175.5"
"2565"	"ch07"	"5205656.17"
"2566"	"ch07"	"5237236.25"
"2567"	"ch07"	"5300542.11"
"2568"	"ch07"	"5336652.69"
"2569"	"ch07"	"5655604.55"
"2570"	"ch07"	"5689436.2"
"2571"	"ch07"	"54773377.91"
"2572"	"ch07"	"54795899.05"
"2573"	"ch07"	"54858693.7"
"2574"	"ch07"	"54877739.81"
"2575"	"ch07"	"55182776.14"
"2576"	"ch07"	"55196694.85"
"2577"	"ch07"	"55470059.4"
"2578"	"ch07"	"55480896.04"
"2579"	"ch07"	"57714827.23"
"2580"	"ch07"	"57728242.21"
"2581"	"ch07"	"57753285.08"
"2582"	"ch07"	"57765220.06"
"2583"	"ch07"	"57810052.48"
"2584"	"ch07"	"57821180.18"
"2585"	"ch07"	"57851559.99"
"2586"	"ch07"	"57860692.54"
"2587"	"ch07"	"57870075.1"
"2588"	"ch07"	"57879225.78"
"2589"	"ch07"	"57888241.01"
"2590"	"ch07"	"58430490.22"
"2591"	"ch07"	"58437071.69"
"2592"	"ch07"	"58502718.64"
"2593"	"ch07"	"58510169.15"
"2594"	"ch07"	"58532628.32"
"2595"	"ch07"	"58540266.28"
"2596"	"ch07"	"58547618.45"
"2597"	"ch07"	"58554971.63"
"2598"	"ch07"	"58585778.63"
"2599"	"ch07"	"58593822.23"
"2600"	"ch07"	"58642031.03"
"2601"	"ch07"	"58649765.81"
"2602"	"ch07"	"58798688.65"
"2603"	"ch07"	"58806621.75"
"2604"	"ch07"	"58814675"
"2605"	"ch07"	"58864852.36"
"2606"	"ch07"	"58874283.07"
"2607"	"ch07"	"59138999.69"
"2608"	"ch07"	"59147293.11"
"2609"	"ch07"	"59224106.36"
"2610"	"ch07"	"59231753.05"
"2611"	"ch07"	"59239371.7"
"2612"	"ch07"	"59293815.25"
"2613"	"ch07"	"59302294.37"
"2614"	"ch07"	"59400437.04"
"2615"	"ch07"	"59409873.45"
"2616"	"ch07"	"59428092.34"
"2617"	"ch07"	"59436859.03"
"2618"	"ch07"	"59652611.74"
"2619"	"ch07"	"59668319.56"
"2620"	"ch07"	"59954243.53"
"2621"	"ch07"	"59969352.46"
"2622"	"ch07"	"60013354.1"
"2623"	"ch07"	"60027812.48"
"2624"	"ch07"	"60043037.81"
"2625"	"ch07"	"60058130.41"
"2626"	"ch07"	"60073281.69"
"2627"	"ch07"	"60088507.17"
"2628"	"ch07"	"60190745.74"
"2629"	"ch07"	"60205021.23"
"2630"	"ch07"	"60277784.28"
"2631"	"ch07"	"60292554.4"
"2632"	"ch07"	"60543600.61"
"2633"	"ch07"	"60559902.23"
"2634"	"ch07"	"60609060.2"
"2635"	"ch07"	"60625624.45"
"2636"	"ch07"	"60736001.77"
"2637"	"ch07"	"60751022.24"
"2638"	"ch07"	"60798000.43"
"2639"	"ch07"	"60813839.11"
"2640"	"ch07"	"61316701.1"
"2641"	"ch07"	"61325674.02"
"2642"	"ch07"	"61369552.17"
"2643"	"ch07"	"61377430.59"
"2644"	"ch07"	"61509268.31"
"2645"	"ch07"	"61517408.83"
"2646"	"ch07"	"61540600.55"
"2647"	"ch07"	"61548318.49"
"2648"	"ch07"	"61556020.48"
"2649"	"ch07"	"61593088.81"
"2650"	"ch07"	"61600415.45"
"2651"	"ch07"	"61791734.36"
"2652"	"ch07"	"61796945.37"
"2653"	"ch07"	"61912935.56"
"2654"	"ch07"	"61917217.56"
"2655"	"ch07"	"61926445.41"
"2656"	"ch07"	"61931038.57"
"2657"	"ch07"	"61999198.37"
"2658"	"ch07"	"62004107.65"
"2659"	"ch07"	"62152378.91"
"2660"	"ch07"	"62157507.36"
"2661"	"ch07"	"62537180.64"
"2662"	"ch07"	"62542971.88"
"2663"	"ch07"	"62636953.12"
"2664"	"ch07"	"62643085.53"
"2665"	"ch07"	"62649243.03"
"2666"	"ch07"	"62654993.91"
"2667"	"ch07"	"62683928.07"
"2668"	"ch07"	"62689739.15"
"2669"	"ch07"	"62745608.8"
"2670"	"ch07"	"62752366.57"
"2671"	"ch07"	"62772416.59"
"2672"	"ch07"	"62779021.51"
"2673"	"ch07"	"62843735.98"
"2674"	"ch07"	"62849547.41"
"2675"	"ch07"	"63055147.67"
"2676"	"ch07"	"63063186.62"
"2677"	"ch07"	"63159790.74"
"2678"	"ch07"	"63168509.13"
"2679"	"ch07"	"63245392.27"
"2680"	"ch07"	"63253555.44"
"2681"	"ch07"	"63348492.81"
"2682"	"ch07"	"63356296.95"
"2683"	"ch07"	"63478143.92"
"2684"	"ch07"	"63485476.36"
"2685"	"ch07"	"63835727.66"
"2686"	"ch07"	"63841777.63"
"2687"	"ch07"	"63847260.6"
"2688"	"ch07"	"63935120.1"
"2689"	"ch07"	"63941585.05"
"2690"	"ch07"	"63989120.02"
"2691"	"ch07"	"63998182.47"
"2692"	"ch07"	"64016390.32"
"2693"	"ch07"	"64025538.1"
"2694"	"ch07"	"64366532.21"
"2695"	"ch07"	"64375459.75"
"2696"	"ch07"	"64384422.38"
"2697"	"ch07"	"64393500.13"
"2698"	"ch07"	"64402584.3"
"2699"	"ch07"	"64411730.18"
"2700"	"ch07"	"64465657.98"
"2701"	"ch07"	"64474612.24"
"2702"	"ch07"	"64483567.87"
"2703"	"ch07"	"64814947.8"
"2704"	"ch07"	"64822291.85"
"2705"	"ch07"	"64904877.4"
"2706"	"ch07"	"64909248.68"
"2707"	"ch07"	"64922763.71"
"2708"	"ch07"	"64927446.11"
"2709"	"ch07"	"65218963.39"
"2710"	"ch07"	"65222617.29"
"2711"	"ch07"	"65259389.16"
"2712"	"ch07"	"65262954.02"
"2713"	"ch07"	"65389937.67"
"2714"	"ch07"	"65393418.83"
"2715"	"ch07"	"65434989.69"
"2716"	"ch07"	"65438017.82"
"2717"	"ch07"	"65526301.77"
"2718"	"ch07"	"65528792.19"
"2719"	"ch07"	"65531271.03"
"2720"	"ch07"	"65533655.73"
"2721"	"ch07"	"65918284.85"
"2722"	"ch07"	"65923921.09"
"2723"	"ch07"	"65969760.57"
"2724"	"ch07"	"65975485.45"
"2725"	"ch07"	"65980897.49"
"2726"	"ch07"	"65986310.27"
"2727"	"ch07"	"66098456.13"
"2728"	"ch07"	"66103352.6"
"2729"	"ch07"	"66175248.02"
"2730"	"ch07"	"66179883.44"
"2731"	"ch07"	"66357865.93"
"2732"	"ch07"	"66361998.57"
"2733"	"ch07"	"66492693.28"
"2734"	"ch07"	"66497131.96"
"2735"	"ch07"	"66582140.91"
"2736"	"ch07"	"66586997.71"
"2737"	"ch07"	"66897381.01"
"2738"	"ch07"	"66900471.8"
"2739"	"ch07"	"67008321.37"
"2740"	"ch07"	"67011289.85"
"2741"	"ch07"	"67079887.13"
"2742"	"ch07"	"67082904.95"
"2743"	"ch07"	"67309111.51"
"2744"	"ch07"	"67313060"
"2745"	"ch07"	"67562701.76"
"2746"	"ch07"	"67566483.82"
"2747"	"ch07"	"67708007.51"
"2748"	"ch08"	"214860.91"
"2749"	"ch08"	"339083.46"
"2750"	"ch08"	"345808.44"
"2751"	"ch08"	"407338.61"
"2752"	"ch08"	"414372.28"
"2753"	"ch08"	"526656.73"
"2754"	"ch08"	"533500.78"
"2755"	"ch08"	"574840.7"
"2756"	"ch08"	"581749.31"
"2757"	"ch08"	"588657.24"
"2758"	"ch08"	"595643.45"
"2759"	"ch08"	"705853.38"
"2760"	"ch08"	"713699.41"
"2761"	"ch08"	"758521.15"
"2762"	"ch08"	"765756.55"
"2763"	"ch08"	"772990.14"
"2764"	"ch08"	"780205.99"
"2765"	"ch08"	"969577.65"
"2766"	"ch08"	"974986.83"
"2767"	"ch08"	"1104710.61"
"2768"	"ch08"	"1109843.59"
"2769"	"ch08"	"1119824.41"
"2770"	"ch08"	"1124712.45"
"2771"	"ch08"	"1129627.9"
"2772"	"ch08"	"1134545.56"
"2773"	"ch08"	"1239798.13"
"2774"	"ch08"	"1244749.43"
"2775"	"ch08"	"1249700.22"
"2776"	"ch08"	"1254656.53"
"2777"	"ch08"	"1259613.03"
"2778"	"ch08"	"1264359.63"
"2779"	"ch08"	"1268786.75"
"2780"	"ch08"	"1273214.74"
"2781"	"ch08"	"1277643.16"
"2782"	"ch08"	"1282121.73"
"2783"	"ch08"	"1286626.69"
"2784"	"ch08"	"1386073.09"
"2785"	"ch08"	"1390466.83"
"2786"	"ch08"	"1400409.13"
"2787"	"ch08"	"1405256.36"
"2788"	"ch08"	"1410110.59"
"2789"	"ch08"	"1598264.78"
"2790"	"ch08"	"1602976.53"
"2791"	"ch08"	"1607687.48"
"2792"	"ch08"	"1634513.52"
"2793"	"ch08"	"1639053.89"
"2794"	"ch08"	"1643903.95"
"2795"	"ch08"	"1658455.37"
"2796"	"ch08"	"1663298.85"
"2797"	"ch08"	"1682589.71"
"2798"	"ch08"	"1687400.51"
"2799"	"ch08"	"1735658.74"
"2800"	"ch08"	"1740416.11"
"2801"	"ch08"	"2018067.33"
"2802"	"ch08"	"2023256.74"
"2803"	"ch08"	"2028446.12"
"2804"	"ch08"	"2033644.68"
"2805"	"ch08"	"2058441.54"
"2806"	"ch08"	"2063664.65"
"2807"	"ch08"	"2085894.65"
"2808"	"ch08"	"2091515.85"
"2809"	"ch08"	"2113228.52"
"2810"	"ch08"	"2118343.89"
"2811"	"ch08"	"2123748.71"
"2812"	"ch08"	"2129157.24"
"2813"	"ch08"	"2134612.33"
"2814"	"ch08"	"2191960.61"
"2815"	"ch08"	"2197692.29"
"2816"	"ch08"	"2332842.36"
"2817"	"ch08"	"2338484.1"
"2818"	"ch08"	"2355084.69"
"2819"	"ch08"	"2360419.45"
"2820"	"ch08"	"2426517.2"
"2821"	"ch08"	"2431179.89"
"2822"	"ch08"	"2598817.78"
"2823"	"ch08"	"2602369.33"
"2824"	"ch08"	"2605629.79"
"2825"	"ch08"	"2608887.1"
"2826"	"ch08"	"2721780.26"
"2827"	"ch08"	"2725705.2"
"2828"	"ch08"	"2755140.78"
"2829"	"ch08"	"2761898.95"
"2830"	"ch08"	"2881870.52"
"2831"	"ch08"	"2889508.55"
"2832"	"ch08"	"2896968.57"
"2833"	"ch08"	"2904428.68"
"2834"	"ch08"	"2948624.86"
"2835"	"ch08"	"2955986.16"
"2836"	"ch08"	"2978964.23"
"2837"	"ch08"	"2986705.2"
"2838"	"ch08"	"3057471.65"
"2839"	"ch08"	"3066908.81"
"2840"	"ch08"	"3104156.98"
"2841"	"ch08"	"3113409.19"
"2842"	"ch08"	"3122660.38"
"2843"	"ch08"	"3131995.28"
"2844"	"ch08"	"3168967.72"
"2845"	"ch08"	"3178146.99"
"2846"	"ch08"	"3339478.92"
"2847"	"ch08"	"3352485.33"
"2848"	"ch08"	"3378511.79"
"2849"	"ch08"	"3391368.8"
"2850"	"ch08"	"3460534.28"
"2851"	"ch08"	"3475841.01"
"2852"	"ch08"	"3670826.58"
"2853"	"ch08"	"3689900.64"
"2854"	"ch08"	"4472368.74"
"2855"	"ch08"	"4507950.1"
"2856"	"ch08"	"4829264.82"
"2857"	"ch08"	"4864943.18"
"2858"	"ch08"	"5077565.34"
"2859"	"ch08"	"5111926.48"
"2860"	"ch08"	"5180638.97"
"2861"	"ch08"	"5218477.11"
"2862"	"ch08"	"5334399.59"
"2863"	"ch08"	"5375002.54"
"2864"	"ch08"	"5766018.92"
"2865"	"ch08"	"5820069"
"2866"	"ch08"	"6078551.96"
"2867"	"ch08"	"6158633.51"
"2868"	"ch08"	"6882425.05"
"2869"	"ch08"	"6963453.27"
"2870"	"ch08"	"7693350.67"
"2871"	"ch08"	"7777670.2"
"2872"	"ch08"	"7861970.61"
"2873"	"ch08"	"7944704.67"
"2874"	"ch08"	"8027440.35"
"2875"	"ch08"	"8275408.38"
"2876"	"ch08"	"8357866.57"
"2877"	"ch08"	"13363857.62"
"2878"	"ch08"	"13504925.95"
"2879"	"ch08"	"44343103.65"
"2880"	"ch08"	"44383662.88"
"2881"	"ch08"	"45117844.46"
"2882"	"ch08"	"45153833.82"
"2883"	"ch08"	"45187081.93"
"2884"	"ch08"	"45219779.53"
"2885"	"ch08"	"45555914.4"
"2886"	"ch08"	"45591392.03"
"2887"	"ch08"	"45745177.65"
"2888"	"ch08"	"45784685.54"
"2889"	"ch08"	"45824750.4"
"2890"	"ch08"	"45864780.11"
"2891"	"ch08"	"45904809.06"
"2892"	"ch08"	"45944777.11"
"2893"	"ch08"	"45984699.59"
"2894"	"ch08"	"46315661.21"
"2895"	"ch08"	"46353224.64"
"2896"	"ch08"	"47409039.84"
"2897"	"ch08"	"47450179.3"
"2898"	"ch08"	"48079350.6"
"2899"	"ch08"	"48111276.96"
"2900"	"ch08"	"48143897.54"
"2901"	"ch08"	"48176593.91"
"2902"	"ch08"	"48370943.67"
"2903"	"ch08"	"48401757.12"
"2904"	"ch08"	"48557098.76"
"2905"	"ch08"	"48588273.98"
"2906"	"ch08"	"48895816.38"
"2907"	"ch08"	"48926735.29"
"2908"	"ch08"	"49019458.9"
"2909"	"ch08"	"49050341.57"
"2910"	"ch08"	"49504575.29"
"2911"	"ch08"	"49527264.48"
"2912"	"ch08"	"49794507.07"
"2913"	"ch08"	"49816322.44"
"2914"	"ch08"	"51438175.27"
"2915"	"ch08"	"51458693.53"
"2916"	"ch08"	"51621278.37"
"2917"	"ch08"	"51640665.09"
"2918"	"ch08"	"51778826.67"
"2919"	"ch08"	"51800329.83"
"2920"	"ch08"	"52133267.59"
"2921"	"ch08"	"52155258.89"
"2922"	"ch08"	"52241661.64"
"2923"	"ch08"	"52262860.45"
"2924"	"ch08"	"52302036.61"
"2925"	"ch08"	"52321570.61"
"2926"	"ch08"	"52617048.04"
"2927"	"ch08"	"52636087.44"
"2928"	"ch08"	"52655134.13"
"2929"	"ch08"	"52692050.98"
"2930"	"ch08"	"52709932.56"
"2931"	"ch08"	"52821627.46"
"2932"	"ch08"	"52840640.67"
"2933"	"ch08"	"52859740.28"
"2934"	"ch08"	"52878825.36"
"2935"	"ch08"	"52895459.97"
"2936"	"ch08"	"52909946.4"
"2937"	"ch08"	"53121698.52"
"2938"	"ch08"	"53136151.47"
"2939"	"ch08"	"53253626.17"
"2940"	"ch08"	"53267964.58"
"2941"	"ch08"	"53296757.71"
"2942"	"ch08"	"53311135.51"
"2943"	"ch08"	"53476205.37"
"2944"	"ch08"	"53488947.28"
"2945"	"ch08"	"53754541.11"
"2946"	"ch08"	"53764908.84"
"2947"	"ch08"	"53785684.2"
"2948"	"ch08"	"53796481.03"
"2949"	"ch08"	"53818072.75"
"2950"	"ch08"	"53829233.56"
"2951"	"ch08"	"54164610.91"
"2952"	"ch08"	"54172765.94"
"2953"	"ch08"	"54259681.74"
"2954"	"ch08"	"54267898.05"
"2955"	"ch08"	"54276078.07"
"2956"	"ch08"	"54284252.03"
"2957"	"ch08"	"54476322.51"
"2958"	"ch08"	"54485861.64"
"2959"	"ch08"	"54495434.22"
"2960"	"ch08"	"54505340.9"
"2961"	"ch08"	"54515175.01"
"2962"	"ch08"	"54524957.3"
"2963"	"ch08"	"54643853.03"
"2964"	"ch08"	"54653932.55"
"2965"	"ch08"	"54712088.76"
"2966"	"ch08"	"54721636.34"
"2967"	"ch08"	"54741565.85"
"2968"	"ch08"	"54751465.35"
"2969"	"ch08"	"54865549.98"
"2970"	"ch08"	"54875526.57"
"2971"	"ch08"	"54997131.73"
"2972"	"ch08"	"55007075.71"
"2973"	"ch08"	"55126263.11"
"2974"	"ch08"	"55135450.02"
"2975"	"ch08"	"55231895.27"
"2976"	"ch08"	"55240018.13"
"2977"	"ch08"	"55277155.53"
"2978"	"ch08"	"55283987.6"
"2979"	"ch08"	"55290605.54"
"2980"	"ch08"	"55297200.93"
"2981"	"ch08"	"55303792.71"
"2982"	"ch08"	"55540617.31"
"2983"	"ch08"	"55549666.33"
"2984"	"ch08"	"55568538.46"
"2985"	"ch08"	"55577680.04"
"2986"	"ch08"	"55813880.12"
"2987"	"ch08"	"55822603.29"
"2988"	"ch08"	"55880958.03"
"2989"	"ch08"	"55891200.04"
"2990"	"ch08"	"55921344.25"
"2991"	"ch08"	"55931530.64"
"2992"	"ch08"	"55941719.17"
"2993"	"ch08"	"56041342.49"
"2994"	"ch08"	"56052565.04"
"2995"	"ch08"	"56166859.23"
